STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
1876,2021/3/29,21:47:00,2021,March,Monday,Based on Radio Run,APP,POM,67,SGT,67,N,O,P,PSB,0,GRAND LARCENY AUTO,5,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,IRATE,15,MALE,BLACK,5.1,140,THN,BRO,BLK,NaN,67,A,NaN,BEDFORD AVE && MARTENSE ST,BEDFORD AVE,996485,176591,PBBS,BROOKLYN
1877,2021/3/31,11:35:00,2021,March,Wednesday,Based on Radio Run,APP,POM,75,SGT,75,Y,I,NaN,NaN,1,BURGLARY,5,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,COOPERATIVE,35,MALE,BLACK,5.11,175,THN,BRO,BLK,NaN,75,B,NaN,270 VAN SICLEN AVE,VAN SICLEN AVE,1014598,184594,PBBN,BROOKLYN
1878,2021/3/7,12:09:00,2021,March,Sunday,Based on C/W on Scene,APP,POM,66,SGT,66,Y,I,P,PSB,1,CPW,10,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,DE,FEIGNING IGNORANCE THEN AGGRESSIVE,37,MALE,WHITE,5.8,240,HEA,ZZZ,BLK,NaN,66,D,NaN,512 DITMAS AVE,DITMAS AVE,991566,170955,PBBS,BROOKLYN
1879,2021/3/26,19:40:00,2021,March,Friday,Based on Radio Run,APP,POM,67,SGT,67,N,O,P,PSB,1,GRAND LARCENY AUTO,10,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,NaN,NaN,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,35,FEMALE,BLACK,5.6,NaN,MED,BRO,BLK,NaN,67,C,NaN,UTICA AVE && LENOX RD,UTICA AVE,1003460,178040,PBBS,BROOKLYN
1880,2021/3/26,19:40:00,2021,March,Friday,Based on Radio Run,APP,POM,67,SGT,67,N,O,P,PSB,1,GRAND LARCENY AUTO,10,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,NaN,NaN,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,36,FEMALE,BLACK,5.4,170,MED,BRO,BLK,NaN,67,C,NaN,UTICA AVE && LENOX RD,UTICA AVE,1003460,178040,PBBS,BROOKLYN
1881,2021/3/26,19:40:00,2021,March,Friday,Based on Radio Run,APP,POM,67,SGT,67,N,O,P,PSB,1,GRAND LARCENY AUTO,10,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,NaN,NaN,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,36,FEMALE,BLACK,5.6,180,MED,BRO,ZZZ,NaN,67,C,NaN,UTICA AVE && LENOX RD,UTICA AVE,1003460,178040,PBBS,BROOKLYN
1882,2021/3/28,19:46:00,2021,March,Sunday,Based on Radio Run,APP,POM,43,LT,43,Y,O,P,PSB,1,ASSAULT,15,Y,NaN,Y,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,NaN,N,NaN,Y,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,22,FEMALE,BLACK HISPANIC,5.7,220,HEA,BRO,BRO,GRAY HOODIE,43,A,NaN,METCALF AVE && LAFAYETTE AVE,METCALF AVE,1020093,238185,PBBX,BRONX
1883,2021/3/28,17:46:00,2021,March,Sunday,Based on Radio Run,APP,POM,43,LT,43,Y,O,P,PSB,1,ASSAULT,15,Y,NaN,Y,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,NaN,N,NaN,Y,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,Y,Y,Y,NaN,NaN,DE,CALM,24,FEMALE,BLACK HISPANIC,5.2,115,THN,BRO,PNK,MIXED HAIR,43,A,NaN,METCALF AVE && LAFAYETTE AVE,METCALF AVE,1020093,238185,PBBX,BRONX
1884,2021/3/28,19:46:00,2021,March,Sunday,Based on Radio Run,APP,POM,43,LT,43,Y,O,P,PSB,1,ASSAULT,15,Y,NaN,Y,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,NaN,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALMTALKATIVE,24,FEMALE,BLACK HISPANIC,5.4,180,HEA,BRO,BRO,GRAY SHIRTBLACK PANTS,43,A,NaN,METCALF AVE && LAFAYETTE AVE,METCALF AVE,1020093,238185,PBBX,BRONX
1885,2021/3/28,19:46:00,2021,March,Sunday,Based on Radio Run,APP,POM,43,LT,43,N,O,T,Transit,1,ASSAULT,15,Y,NaN,Y,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,NaN,N,NaN,Y,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,Y,NaN,NaN,NaN,DE,CALM,25,MALE,BLACK HISPANIC,5.8,130,THN,BRO,RED,MIXED COLOR HAIR,43,A,NaN,METCALF AVE && LAFAYETTE AVE,METCALF AVE,1020093,238185,PBBX,BRONX
1886,2021/3/28,19:47:00,2021,March,Sunday,Based on Radio Run,APP,POM,43,LT,43,N,O,NaN,NaN,1,ASSAULT,15,Y,NaN,Y,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,NaN,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,30,MALE,BLACK HISPANIC,5.9,150,THN,GRN,BLK,NaN,43,A,NaN,METCALF AVE && LAFAYETTE AVE,METCALF AVE,1020093,238185,PBBX,BRONX
1887,2021/3/28,19:47:00,2021,March,Sunday,Based on Radio Run,APP,POM,43,LT,43,Y,O,NaN,NaN,1,ASSAULT,15,Y,NaN,Y,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,NaN,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,23,FEMALE,BLACK HISPANIC,5.2,120,MED,BRO,BLN,MIXED COLOR HAIR,43,A,NaN,METCALF AVE && LAFAYETTE AVE,METCALF AVE,1020093,238185,PBBX,BRONX
1888,2021/3/31,23:04:00,2021,March,Wednesday,Based on Radio Run,APP,POM,43,SGT,43,Y,O,P,PSB,0,CPW,15,Y,NaN,N,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,26,MALE,ASIAN / PACIFIC ISLANDER,5.9,130,THN,BRO,BLK,N/A,43,C,NaN,1264 BOYNTON AVE,BOYNTON AVE,1017843,242012,PBBX,BRONX
1889,2021/3/30,13:22:00,2021,March,Tuesday,Based on Self Initiated,APP,POM,33,LT,33,Y,NaN,NaN,NaN,1,BURGLARY,1,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,DE,COMPLIANT,30,MALE,BLACK HISPANIC,5.8,155,THN,BRO,BLK,NaN,33,C,NaN,AMSTERDAM AVE && W 168 ST,AMSTERDAM AVE,1001706,245270,PBMN,MANHATTAN
1890,2021/3/27,21:59:00,2021,March,Saturday,Based on Radio Run,APP,POF,71,SGT,71,Y,O,P,PSB,1,PETIT LARCENY,14,Y,NaN,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,18,MALE,BLACK,5.1,135,THN,BRO,BLK,NaN,71,D,NaN,EMPIRE BLVD && KINGSTON AVE,EMPIRE BLVD,1000148,181215,PBBS,BROOKLYN
1891,2021/3/27,21:59:00,2021,March,Saturday,Based on Radio Run,APP,POF,71,SGT,71,Y,NaN,NaN,NaN,1,PETIT LARCENY,14,Y,NaN,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,17,MALE,BLACK,5.3,130,THN,BRO,BLK,NaN,71,D,NaN,EMPIRE BLVD && KINGSTON AVE,EMPIRE BLVD,1000148,181215,PBBS,BROOKLYN
1892,2021/3/30,14:00:00,2021,March,Tuesday,Based on Radio Run,APP,POM,60,LT,60,Y,NaN,P,PSB,0,ASSAULT,7,Y,NaN,N,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,APPARENTLY NORMAL,26,FEMALE,WHITE,5.8,120,THN,BRO,BRO,NaN,60,D,NaN,W 29 ST && MERMAID AVE,W 29 ST,985533,148929,PBBS,BROOKLYN
1893,2021/3/31,09:52:00,2021,March,Wednesday,Based on Radio Run,APP,POF,46,SGT,46,Y,O,NaN,NaN,1,ASSAULT,20,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,UPSET,33,MALE,BLACK HISPANIC,NaN,NaN,MED,BRO,BLK,TATTOOS,46,D,NaN,56 W BURNSIDE AVE,W BURNSIDE AVE,1009181,250454,PBBX,BRONX
1894,2021/3/28,00:54:00,2021,March,Sunday,Based on Self Initiated,APP,POM,34,SGT,34,Y,NaN,P,PSB,1,PETIT LARCENY,10,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,NERVOUS,39,MALE,WHITE,5.6,180,MED,BLK,BLK,NaN,34,B,NaN,BROADWAY && W 184 ST,BROADWAY,1002294,249712,PBMN,MANHATTAN
1895,2021/3/27,04:04:00,2021,March,Saturday,Based on Self Initiated,APP,LSA,802,SGT,802,Y,O,H,Housing,1,CPW,2,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,COOPERATIVE,30,MALE,BLACK,5.7,140,THN,BRO,BLK,BLACK JACKET,75,B,NaN,391 GEORGIA AVE,GEORGIA AVE,1012981,182300,PBBN,BROOKLYN
1896,2021/3/30,15:44:00,2021,March,Tuesday,Based on Radio Run,APP,POM,860,LT,872,N,O,T,Transit,1,ASSAULT,13,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,UPSET AGITATED WORRIED.,50,MALE,BLACK,6.1,170,THN,BRO,BLK,BLACK HOODIE BLACK SWEATPANTS BLACK WHITE GREY SNEAKERS.,14,D,NaN,W 39 ST && 7 AVE,W 39 ST,987482,214027,PBMS,MANHATTAN
1897,2021/2/3,19:02:00,2021,February,Wednesday,Based on Radio Run,APP,POM,79,LT,79,N,O,P,PSB,2,MAKING GRAFFITI,2,Y,NaN,N,Y,MAKING GRAFFITI,N,NaN,Y,NaN,NaN,NaN,N,Y,N,N,Y,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,20,MALE,BLACK,5.9,150,MED,BLK,BLK,NaN,79,C,NaN,WILLOUGHBY AVE && MARCY AVE,WILLOUGHBY AVE,998416,192089,PBBN,BROOKLYN
1898,2021/2/17,16:05:00,2021,February,Wednesday,Based on Radio Run,APP,POM,9,SGT,9,Y,O,P,PSB,1,PETIT LARCENY,5,Y,NaN,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,42,MALE,WHITE HISPANIC,5.6,125,THN,BLK,BLK,ORANGE JACKET,9,A,NaN,AVENUE C && E 2 ST,AVENUE C,989493,201966,PBMS,MANHATTAN
1899,2021/3/20,16:50:00,2021,March,Saturday,Based on Radio Run,APP,POM,9,LT,9,Y,NaN,NaN,NaN,10,ASSAULT,25,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,AGITIATED FROM CIRCUMSTANCES OF SITUATION,50,FEMALE,BLACK HISPANIC,5.5,200,HEA,BRO,BLK,BLOTCHY SKIN,9,D,NaN,197 1 AVE,1 AVE,988784,205305,PBMS,MANHATTAN
1900,2021/3/20,21:42:00,2021,March,Saturday,Based on C/W on Scene,APP,POM,9,LT,9,Y,NaN,NaN,NaN,1,CPW,10,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,46,MALE,WHITE HISPANIC,5.6,180,MED,BRO,BRO,NaN,9,D,NaN,125 E 11 ST,E 11 ST,987252,205840,PBMS,MANHATTAN
1901,2021/3/31,13:46:00,2021,March,Wednesday,Based on Self Initiated,APP,POF,106,SGT,106,Y,NaN,P,PSB,1,ROBBERY,5,Y,NaN,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,N,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,DE,CALM,25,MALE,BLACK,6.2,180,THN,BRO,BLK,"NECK TATTOO ""QUON"" ARM TATTOO ""QEEZY""",106,C,NaN,ROCKAWAY BOULEVARD && 103 STREET,ROCKAWAY BOULEVARD,1028713,187853,PBQS,QUEENS
1902,2021/3/2,21:26:00,2021,March,Tuesday,Based on Radio Run,APP,POM,84,SGT,84,Y,NaN,NaN,NaN,1,PETIT LARCENY,2,N,ARRESTED,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,Y,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,UPSET,34,MALE,BLACK,5.9,170,MED,BRO,BLK,BLUE JEANSCORAL COLOR HOODIE,84,A,NaN,COURT ST && ATLANTIC AVE,COURT ST,986368,190549,PBBN,BROOKLYN
1903,2021/3/28,00:00:00,2021,March,Sunday,Based on C/W on Scene,APP,POM,71,SGT,71,Y,I,P,PSB,1,ASSAULT,10,Y,NaN,N,Y,ASSAULT,N,NaN,Y,NaN,NaN,NaN,N,N,N,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,ANNOYED,24,MALE,BLACK,5.4,185,HEA,BRO,BLK,NaN,71,B,NaN,641 CROWN ST,CROWN ST,1001821,181808,PBBS,BROOKLYN
1904,2021/3/24,22:10:00,2021,March,Wednesday,Based on C/W on Scene,APP,POM,9,SGT,9,Y,NaN,P,PSB,1,CPW,10,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,NaN,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,HIGHLY UNCOOPERATIVE,27,MALE,WHITE HISPANIC,6.1,180,MED,BRO,BLK,NaN,9,C,NaN,68 2 AVE,2 AVE,987202,203777,PBMS,MANHATTAN
1905,2021/3/23,19:00:00,2021,March,Tuesday,Based on Self Initiated,APP,POM,807,SGT,807,Y,I,A,Trespass Affifavit Program,2,CRIMINAL TRESPASS,8,Y,NaN,Y,Y,CRIMINAL TRESPASS,N,NaN,Y,NaN,NaN,NaN,N,Y,N,NaN,Y,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,DE,NERVOUS,41,MALE,BLACK,5.7,165,MED,BLK,BLK,BLACK COAT,40,B,20,383 E 141 ST,E 141 ST,1005920,234924,PBBX,BRONX
1906,2021/3/23,19:00:00,2021,March,Tuesday,Based on Self Initiated,APP,POM,807,SGT,807,Y,I,H,Housing,2,CRIMINAL TRESPASS,8,Y,NaN,Y,Y,CRIMINAL TRESPASS,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,Y,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,DE,NERVOUS,34,FEMALE,BLACK,5.5,130,THN,BLK,RED,NaN,40,B,20,383 E 141 ST,E 141 ST,1005920,234924,PBBX,BRONX
1907,2021/3/19,22:06:00,2021,March,Friday,Based on Self Initiated,APP,LT,28,CPT,28,N,I,P,PSB,0,BURGLARY,7,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,DECEPTIVE,45,FEMALE,BLACK,5.5,110,THN,ZZZ,BLK,NaN,28,A,NaN,131 CENTRAL PARK N,CENTRAL PARK N,997113,230327,PBMN,MANHATTAN
1908,2021/3/23,14:13:00,2021,March,Tuesday,Based on Radio Run,APP,POM,139,SGT,139,Y,O,P,PSB,1,CPW,15,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,19,MALE,BLACK,5.8,160,MED,BRO,BLK,NaN,75,B,NaN,289 HINSDALE ST,HINSDALE ST,1012090,182681,PBBN,BROOKLYN
1909,2021/3/16,13:06:00,2021,March,Tuesday,Based on Radio Run,APP,POM,42,LT,42,Y,O,NaN,NaN,1,ROBBERY,2,Y,NaN,N,Y,ROBBERY,N,NaN,Y,NaN,NaN,NaN,Y,N,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,27,FEMALE,BLACK,5.9,180,MED,BRO,BLK,NaN,42,B,NaN,931 E 174 ST,E 174 ST,1015523,244333,PBBX,BRONX
1910,2021/4/1,01:33:00,2021,April,Thursday,Based on Radio Run,APP,POF,52,NaN,NaN,NaN,O,P,PSB,1,CPW,12,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,Y,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,NaN,DE,APPARENTLY NORMAL,54,FEMALE,BLACK,5.1,165,MED,BRO,XXX,NaN,52,NaN,NaN,UNIVERSITY AVENUE && EAST 188 STREET,UNIVERSITY AVENUE,1017541,255918,PBBX,BRONX
1911,2021/4/1,08:00:00,2021,April,Thursday,Based on C/W on Scene,APP,POM,79,NaN,NaN,NaN,NaN,NaN,NaN,1,OTHER,1,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,40,MALE,BLACK,5.1,200,MED,BRO,XXX,NIA,79,A,NaN,NOSTRAND AVE && HERKIMER ST,NOSTRAND AVE,998234,186890,PBBN,BROOKLYN
